,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
20,1668791434.709306,9,10,12,13,1,0.029779448337621677,0.05,0.5955889667524336,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00897289,  0.03634365,  0.01749412,  0.02692698,  0.03864402,
        0.03774166,  0.01673716,  0.04440584,  0.04090362,  0.03607388,
        0.02852276,  0.03698669,  0.03986642,  0.04991436,  0.03136849,
        0.0213613 ,  0.02820324,  0.0454722 ,  0.03448363,  0.04016048,
        0.03150904, -0.00573834,  0.00211417,  0.01909862,  0.00435766,
       -0.00204853,  0.0016395 , -0.00055527, -0.01796521,  0.00353149,
       -0.00129071,  0.00510475, -0.00130907,  0.00641901, -0.0056839 ,
       -0.00240584, -0.00062334,  0.0050784 ,  0.00488392, -0.00693632])]"
21,1668791434.710907,10,11,13,14,1,0.02926952550114567,0.05,0.5853905100229134,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00253854,  0.02626416,  0.02746203,  0.02334522,  0.0390549 ,
        0.03483134,  0.02688172,  0.03408848,  0.03210986,  0.04532517,
        0.04597873,  0.03527276,  0.02606448,  0.02577991,  0.03386448,
        0.02321258,  0.0424545 ,  0.03860358,  0.03141589,  0.02856436,
        0.02705348, -0.00415763,  0.00367439,  0.00129725,  0.00475003,
        0.01147744,  0.00196504,  0.00316452,  0.00567198,  0.01716884,
        0.00145857,  0.01597649, -0.01007921,  0.00666564, -0.00661146,
       -0.00210931, -0.00776288,  0.01052141, -0.00341383, -0.00116235])]"
22,1668791434.7124019,11,12,14,15,1,0.03562222833678562,0.05,0.7124445667357123,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00565223,  0.05353061,  0.04254535,  0.04311253,  0.03172299,
        0.04185066,  0.03903624,  0.0408369 ,  0.04321839,  0.04374135,
        0.03398019,  0.04098626,  0.03428143,  0.05382768,  0.04448784,
        0.03904108,  0.04806279,  0.04040924,  0.05658027,  0.03758715,
        0.04921784,  0.00511428,  0.0022266 ,  0.00217294,  0.00800984,
       -0.00713025, -0.00661875,  0.01341746,  0.00103433, -0.00906419,
       -0.00232753, -0.00235714, -0.00707633, -0.01271755,  0.00863553,
        0.01360613,  0.01107677,  0.01173996, -0.00310665,  0.0149031 ])]"
23,1668791434.713933,12,13,15,16,1,0.05844165917753774,0.05,1.1688331835507548,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 3.93644785e-03,  6.39319556e-02,  6.69741656e-02,  6.00404242e-02,
        5.93684655e-02,  5.84267872e-02,  5.30993453e-02,  4.69309204e-02,
        6.45889446e-02,  6.97336051e-02,  5.96604296e-02,  5.75465394e-02,
        6.87537410e-02,  6.48844654e-02,  7.02545398e-02,  6.15709038e-02,
        6.90683160e-02,  6.52971045e-02,  6.72411519e-02,  5.95724154e-02,
        6.67388273e-02,  1.92414492e-02,  1.37241674e-02,  1.23899165e-02,
        1.53937023e-02,  1.02091709e-02, -6.38404540e-05,  6.26925219e-03,
        6.54880599e-03,  1.67070641e-02,  4.99243127e-03,  1.98976316e-02,
        5.41777168e-03,  1.03615560e-02,  1.31052176e-02,  4.71767377e-03,
       -1.83468668e-02,  8.72862668e-03,  2.24864711e-03, -4.05227049e-03])]"
24,1668791434.715615,9,10,13,14,1,0.026918354993228453,0.05,0.538367099864569,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00536087,  0.02426477,  0.02763658,  0.03617666,  0.02426111,
        0.04256562,  0.01311093,  0.02824393,  0.03635893,  0.03109813,
        0.03814962,  0.04373521,  0.02847233,  0.02633136,  0.03820595,
        0.04694888,  0.02590828,  0.02642076,  0.02366265,  0.03702126,
        0.0490371 ,  0.00282163,  0.02064029,  0.00606934,  0.00040542,
        0.0123947 ,  0.01075015,  0.00773066, -0.00355366,  0.00183215,
        0.00431353,  0.00172173, -0.00572841,  0.00174444, -0.00382818,
        0.0096142 ,  0.00495153, -0.00645454, -0.00890892, -0.00056547])]"
25,1668791434.717288,10,11,14,15,1,0.0120113887595836,0.05,0.240227775191672,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-6.02634643e-03,  1.73746563e-02,  2.31108691e-02,  1.62442677e-02,
        4.90891806e-03,  4.55530371e-03,  2.22651759e-02,  3.13743384e-02,
        5.65172085e-03,  2.13110775e-02,  1.68832879e-02,  1.15792343e-02,
        1.91616565e-02,  1.80717030e-02,  5.16943946e-03,  1.87458406e-02,
        1.36705840e-02,  9.42499670e-03,  1.47955809e-02,  2.77522849e-03,
        1.53968037e-02,  1.04139080e-02,  1.39513536e-02, -2.03578969e-03,
        7.91575911e-05, -6.49447725e-03, -1.56733374e-04,  1.62076430e-02,
        1.04820038e-02,  1.06073346e-03, -4.27286899e-03,  4.97736800e-04,
       -1.03858701e-02, -7.95925617e-03, -6.05516729e-03, -1.68889252e-03,
       -3.05683923e-03,  7.53380705e-05,  8.18852452e-04, -7.00678642e-03])]"
26,1668791434.71888,11,12,15,16,1,0.0014613961340027102,0.05,0.029227922680054204,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-1.47594104e-02,  8.43590383e-03, -1.18544792e-03,  1.35944302e-02,
        7.95756577e-03,  7.90051124e-03,  1.20822556e-02, -9.50378279e-03,
        9.75393777e-04, -1.07005453e-02,  3.13673111e-03, -5.81333338e-03,
        5.38875462e-03, -8.49338827e-03, -2.84916799e-03, -1.15674588e-03,
       -9.34105951e-03,  5.84650713e-03,  1.05962648e-02,  1.03623078e-02,
       -1.42174876e-03, -9.63640071e-03,  5.13183386e-03, -1.20156748e-02,
       -5.58667349e-03,  2.88045969e-03, -2.70718023e-04,  1.04493763e-02,
       -1.66852993e-02,  8.69470386e-05,  7.51381710e-03,  1.59951880e-03,
       -2.34687715e-03, -2.44273383e-03,  6.19966962e-03,  1.40716459e-02,
        4.55891103e-04, -2.25061769e-03, -1.74869272e-02, -4.68997350e-03])]"
27,1668791434.720458,9,10,14,15,1,0.0034667745119503594,0.05,0.06933549023900719,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-1.10369080e-02, -1.22147510e-02,  7.25847281e-03,  3.96433297e-03,
        7.28696318e-03, -1.85481520e-03,  1.33341596e-02,  4.58422437e-03,
       -2.01698148e-02,  1.32857162e-03,  1.00508959e-02,  1.84805914e-02,
       -1.34059177e-03, -9.55568599e-03,  7.86109491e-03,  1.95067429e-03,
        2.29584410e-03,  1.17171750e-03,  6.48568312e-05,  7.74392074e-03,
        4.04489938e-03,  9.30146279e-03,  3.63394846e-03, -2.11515588e-03,
        8.07382748e-03,  6.38208206e-03,  1.03039269e-02,  4.76311172e-03,
        9.70866986e-03, -1.78997129e-03, -6.86086355e-03,  1.11300177e-02,
        8.85843108e-03, -1.35579118e-02,  3.46920259e-03, -1.00659155e-03,
       -3.29855011e-03, -3.35509296e-03,  1.22319283e-04,  1.65700390e-04])]"
28,1668791434.722036,10,11,15,16,1,0.007387128423160052,0.05,0.14774256846320102,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.02046118,  0.00892756,  0.01345945, -0.00600239,  0.00448563,
        0.02170628,  0.00174399,  0.00980009,  0.00446378,  0.00774182,
        0.00159621,  0.02093107,  0.0033505 ,  0.0058378 ,  0.00936598,
        0.01246026,  0.01099869,  0.013721  ,  0.00557293,  0.01015346,
       -0.00372714,  0.00284775, -0.01155916,  0.00687271,  0.0024425 ,
        0.01090862, -0.00631652, -0.0035937 ,  0.0090846 ,  0.00192971,
        0.01941566, -0.00797843,  0.00016413,  0.00371365, -0.00423839,
        0.01448342, -0.00164698,  0.00109221,  0.01062757, -0.01117778])]"
29,1668791434.723553,9,10,15,16,1,0.0038772785564729177,0.05,0.07754557112945835,20,[-3.],[0.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 9.29855626e-03,  4.77896352e-03, -1.50386904e-03,  1.67672457e-02,
        6.05546758e-03,  8.57079961e-03, -1.12708805e-02,  1.09172541e-02,
        1.18146084e-02, -4.67395221e-03,  8.55212261e-03,  1.05104076e-02,
        7.63614096e-03, -9.78287322e-03, -2.40012040e-03,  5.84098659e-03,
       -8.06769658e-03,  1.67459478e-02,  1.20778166e-02, -1.49093222e-02,
        1.76372789e-06,  1.42849880e-02, -3.20091370e-03,  9.99584187e-03,
        7.06235868e-04,  1.28772394e-02, -4.81482306e-04, -8.98172278e-03,
        1.76451225e-02, -1.22024240e-02, -8.77194917e-03, -1.47544332e-02,
        1.44267598e-03, -3.20976023e-03,  2.09810561e-03,  6.78269406e-03,
        9.23833988e-03, -7.94477554e-03, -8.22377556e-03,  7.08025644e-03])]"
30,1668791434.725162,17,18,19,20,1,0.18514660407150157,0.05,3.7029320814300313,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00310204, 0.19359591, 0.19025907, 0.19534873, 0.18638732,
       0.19394304, 0.18389534, 0.17574347, 0.18522556, 0.18928605,
       0.1974736 , 0.18724023, 0.1994825 , 0.2028709 , 0.20372424,
       0.19607637, 0.19053256, 0.19217674, 0.20916587, 0.18449021,
       0.228172  , 0.04472631, 0.04286076, 0.03879153, 0.03718379,
       0.02752104, 0.02631082, 0.04092251, 0.0319146 , 0.02690055,
       0.00923334, 0.02329021, 0.02376423, 0.02979902, 0.03943341,
       0.02710689, 0.01586196, 0.01345993, 0.01668492, 0.02768736])]"
31,1668791434.7266681,18,19,20,21,1,0.16562696332257046,0.05,3.312539266451409,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00788121,  0.16546014,  0.1637474 ,  0.17513142,  0.16942146,
        0.15811889,  0.17548604,  0.1747908 ,  0.17340169,  0.17616644,
        0.15688567,  0.17847315,  0.16941882,  0.18585754,  0.17235138,
        0.16764044,  0.17515653,  0.18488591,  0.16727483,  0.18334781,
        0.21142869,  0.02620846,  0.04187268,  0.029978  ,  0.0411002 ,
        0.0224564 ,  0.01828035,  0.02195103,  0.03037704,  0.03372622,
        0.02823492, -0.00189875,  0.02194735,  0.02572856,  0.02374718,
        0.00794027,  0.01794475,  0.02801999,  0.01476972,  0.02373811])]"
32,1668791434.728148,19,20,21,22,1,0.16148788916583395,0.05,3.229757783316679,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00274273, 0.16151371, 0.17412855, 0.16720169, 0.16134326,
       0.16965371, 0.16427766, 0.16012791, 0.16308647, 0.15309511,
       0.15723958, 0.17715083, 0.16030397, 0.17268618, 0.18254949,
       0.17262781, 0.17816187, 0.16831139, 0.19206527, 0.1883643 ,
       0.17572718, 0.03572973, 0.01971423, 0.03795605, 0.02272648,
       0.02391962, 0.03133744, 0.0159305 , 0.02367315, 0.02060068,
       0.02340428, 0.01147453, 0.01044197, 0.03323101, 0.01848143,
       0.01723699, 0.02851165, 0.01834917, 0.02129751, 0.00982584])]"
33,1668791434.729718,20,21,22,23,1,0.18485679366728777,0.05,3.697135873345755,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.02014093,  0.17192182,  0.18826069,  0.20061898,  0.18438719,
        0.19554938,  0.19634968,  0.19921922,  0.19219618,  0.19475996,
        0.18880402,  0.20625751,  0.19942428,  0.19522612,  0.20748775,
        0.19584574,  0.19914104,  0.19297121,  0.18928275,  0.21435558,
        0.20522618,  0.03792686,  0.03763491,  0.03370572,  0.02563859,
        0.03141511,  0.03033649,  0.01903709,  0.03650532,  0.02985123,
        0.01315396,  0.02479534,  0.02021431,  0.01879885,  0.02905942,
        0.02788776,  0.02774859,  0.02454676,  0.02991856,  0.0201891 ])]"
34,1668791434.731301,21,22,23,24,1,0.17690969640686352,0.05,3.5381939281372703,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00587882, 0.1708405 , 0.17828872, 0.16927934, 0.19925132,
       0.18416983, 0.18769425, 0.18238641, 0.17984891, 0.17148849,
       0.18770917, 0.19200648, 0.20138988, 0.19586768, 0.19462504,
       0.18999368, 0.18035666, 0.19452215, 0.19960624, 0.19371117,
       0.20049782, 0.037998  , 0.02649375, 0.01955498, 0.02298879,
       0.03008952, 0.03373527, 0.02038773, 0.03148915, 0.04798594,
       0.0220954 , 0.03561337, 0.03647403, 0.01550428, 0.02166873,
       0.03142123, 0.0315523 , 0.03345032, 0.03146911, 0.02550591])]"
35,1668791434.732876,17,18,20,21,1,0.035502201058877816,0.05,0.7100440211775563,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.0065936 ,  0.04721561,  0.02317888,  0.04027055,  0.04438507,
        0.04512574,  0.04745975,  0.03946205,  0.02645329,  0.03503776,
        0.04202044,  0.03701922,  0.05475546,  0.04572799,  0.04541117,
        0.02687649,  0.05308722,  0.04718082,  0.04215559,  0.05892205,
        0.04432525,  0.00300819,  0.0198835 ,  0.01267489,  0.00528626,
        0.00350257,  0.00083804, -0.00212304, -0.00021397,  0.00341553,
       -0.00323253, -0.01276057,  0.00774354, -0.00189062,  0.00228665,
       -0.00484156,  0.00562639,  0.00254905,  0.0036368 , -0.01428251])]"
