,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
77,1668791493.360248,43,44,45,46,1,0.1791577951783057,0.05,3.583155903566114,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00899521,  0.18781941,  0.17850057,  0.18880942,  0.18336798,
        0.19606867,  0.18244247,  0.17873471,  0.17085997,  0.18867387,
        0.17918444,  0.18407615,  0.18401577,  0.18579091,  0.18923485,
        0.19038716,  0.18527566,  0.17114305,  0.19243868,  0.19959502,
        0.21979222,  0.02644759,  0.04380111,  0.02833778,  0.03086818,
        0.03653952,  0.02163778,  0.0291823 ,  0.03232123,  0.03736067,
        0.03176639,  0.02605661,  0.04055671,  0.0109407 ,  0.017948  ,
        0.01098918,  0.00703464,  0.0396859 ,  0.02343677,  0.01194039])]"
78,1668791493.362405,44,45,46,47,1,0.16667652287860021,0.05,3.333530457572004,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00788047, 0.16866578, 0.16375291, 0.15891223, 0.16953134,
       0.17777936, 0.17289982, 0.18503102, 0.18212633, 0.1789327 ,
       0.18579658, 0.18362802, 0.17540563, 0.17896503, 0.17950862,
       0.16661231, 0.18131247, 0.17054716, 0.16847238, 0.15968856,
       0.19814782, 0.03537001, 0.04702559, 0.02925673, 0.02448542,
       0.03806569, 0.02007781, 0.0309533 , 0.02795207, 0.02381347,
       0.02204597, 0.03108574, 0.02862832, 0.02092019, 0.0234791 ,
       0.02550688, 0.02280061, 0.01218143, 0.03089424, 0.01613761])]"
79,1668791493.364203,45,46,47,48,1,0.16043581938521337,0.05,3.2087163877042673,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00234515, 0.17652931, 0.16002652, 0.16531763, 0.15929653,
       0.15011997, 0.15684358, 0.16629118, 0.16309259, 0.16306273,
       0.17318621, 0.17132392, 0.17209161, 0.17689247, 0.16551217,
       0.172697  , 0.1944599 , 0.17283029, 0.18068403, 0.18316111,
       0.17602699, 0.0183595 , 0.02399757, 0.03991322, 0.01065158,
       0.03382556, 0.02907608, 0.02743154, 0.01891527, 0.02540848,
       0.02532269, 0.0343233 , 0.03250686, 0.02890969, 0.01569097,
       0.0282396 , 0.01251442, 0.02618264, 0.016395  , 0.01246246])]"
80,1668791493.3658738,41,42,44,45,1,0.04961042417487941,0.05,0.9922084834975882,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00205805,  0.04278237,  0.04818051,  0.04839046,  0.05496833,
        0.04747924,  0.06436547,  0.05713918,  0.0561057 ,  0.04202355,
        0.05320261,  0.05922607,  0.0513261 ,  0.05470096,  0.05837838,
        0.05676479,  0.06286645,  0.07546707,  0.06318772,  0.05778773,
        0.05879869,  0.0059377 ,  0.00947791,  0.01474863,  0.0097265 ,
       -0.00279428,  0.01060701,  0.00197233,  0.00369008,  0.00744618,
       -0.00474553,  0.02149027,  0.0033439 ,  0.01540864,  0.01850913,
        0.0121725 ,  0.00684625, -0.00294519,  0.00393769,  0.00344374])]"
81,1668791493.367913,42,43,45,46,1,0.040107041123523965,0.05,0.8021408224704792,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01224548,  0.043383  ,  0.04142438,  0.05377713,  0.04277792,
        0.03375957,  0.05188209,  0.04051145,  0.0468377 ,  0.04962331,
        0.0413402 ,  0.04149258,  0.05135012,  0.05680158,  0.06718229,
        0.04324087,  0.06209071,  0.05331791,  0.04914143,  0.03460244,
        0.05422771,  0.01712953,  0.01003772,  0.00583957,  0.00398223,
       -0.00168371, -0.00154237, -0.00114466, -0.01198241, -0.00065718,
        0.0003736 , -0.0007275 ,  0.00981218, -0.00199449,  0.00354921,
        0.00159641,  0.00577953,  0.00349977, -0.00136278,  0.01204629])]"
82,1668791493.370069,43,44,46,47,1,0.039101415452093106,0.05,0.782028309041862,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00787776,  0.05405111,  0.04228019,  0.03001913,  0.03195598,
        0.04426381,  0.03301789,  0.03271954,  0.04551901,  0.02744933,
        0.04818751,  0.04283183,  0.03222285,  0.05506864,  0.05284899,
        0.04625634,  0.04337805,  0.03578661,  0.03649586,  0.03954356,
        0.03715552, -0.00688653, -0.00273664,  0.0146902 ,  0.00607452,
        0.00328826, -0.00930604,  0.00863518,  0.01264251,  0.00113872,
       -0.00739546, -0.00023373,  0.00358092, -0.00028231,  0.0126723 ,
       -0.0129162 , -0.00153756, -0.00395635,  0.00258913, -0.00612322])]"
83,1668791493.372642,44,45,47,48,1,0.04322489705058169,0.05,0.8644979410116338,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-1.02845762e-02,  5.75433738e-02,  5.51529805e-02,  6.20095065e-02,
        4.32693699e-02,  3.67201750e-02,  4.88410915e-02,  5.72035314e-02,
        6.89067175e-02,  4.55652420e-02,  5.44815154e-02,  4.53015460e-02,
        3.28799784e-02,  5.11507618e-02,  3.05039227e-02,  5.22137724e-02,
        4.53577220e-02,  5.82000685e-02,  5.40618291e-02,  5.95665028e-02,
        4.56034782e-02,  1.17714906e-02, -7.75492753e-04, -5.30796112e-04,
       -3.52611749e-03,  2.26363272e-03,  1.15306734e-02,  1.89871974e-02,
        4.12122492e-03,  8.95877368e-04,  6.72848167e-03, -7.04392691e-03,
       -1.64692960e-03, -1.16968875e-02,  2.31067229e-03,  1.19776310e-05,
        1.76142702e-03, -3.17608042e-03,  4.81204064e-04,  9.79366966e-03])]"
84,1668791493.374947,41,42,45,46,1,0.0044324037028887694,0.05,0.08864807405777539,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00203169,  0.00474913, -0.00831759,  0.00401751,  0.00856243,
       -0.00545566,  0.00458844,  0.0132865 ,  0.00661097,  0.00145597,
        0.0203888 , -0.00229396,  0.00530522,  0.00903413,  0.02764838,
        0.02009186,  0.01213944, -0.00168726,  0.01418826, -0.00424947,
        0.01690242,  0.00651119, -0.0062454 , -0.00553931,  0.00026607,
       -0.01698696, -0.01240576,  0.00558551, -0.00075895, -0.01530292,
        0.00115108,  0.00679164,  0.00937004, -0.00863365,  0.01362683,
       -0.01406081,  0.00377621, -0.00253157,  0.01834492, -0.00520594])]"
85,1668791493.377246,42,43,46,47,1,4.23733728122256e-05,0.05,0.000847467456244512,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00481226,  0.00217231, -0.0020149 , -0.0035036 ,  0.01115123,
       -0.00043641, -0.0070254 ,  0.00769075,  0.00133039, -0.00671267,
       -0.01411791, -0.00399516,  0.0088342 , -0.00492677, -0.00155485,
       -0.00643037,  0.00714294,  0.01302266, -0.00675302, -0.0153954 ,
        0.00519267,  0.00152002,  0.00131469,  0.00160479,  0.00014809,
        0.00306241, -0.00602667, -0.00726388,  0.0040301 , -0.00900388,
        0.0014372 , -0.00436034,  0.00625664,  0.00975276, -0.00380417,
       -0.00831535, -0.01342165, -0.00857595, -0.00065398, -0.00119314])]"
86,1668791493.3790112,43,44,47,48,1,0.017722556114221664,0.05,0.35445112228443326,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.01481077,  0.01826693,  0.02200528,  0.01631172,  0.01619251,
        0.02120701,  0.01188215,  0.02607453,  0.02046871,  0.01855445,
        0.01458066,  0.01890758,  0.02302155,  0.02173017,  0.01762999,
        0.01811363,  0.01549998,  0.02905038,  0.0206381 ,  0.03195172,
        0.0166632 , -0.00098557,  0.00083674,  0.00742962,  0.01025295,
       -0.00689535,  0.00851266,  0.00399991, -0.00896727,  0.00296429,
        0.00425724,  0.01163472, -0.00061364,  0.00101035, -0.00128891,
       -0.00251813, -0.00344096, -0.00352088, -0.00708464, -0.01038684])]"
87,1668791493.381045,41,42,46,47,1,0.008228386647911298,0.05,0.16456773295822597,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00717541, -0.00160493,  0.01335274,  0.00801913,  0.02203565,
        0.00737778,  0.00527628,  0.00390476,  0.00263148,  0.01328125,
        0.016509  ,  0.01111046,  0.00215708,  0.00927311,  0.00460815,
        0.01778355,  0.00692227,  0.0032784 ,  0.01388717,  0.01328816,
        0.00336957,  0.00746367, -0.00676572,  0.00540922, -0.00196087,
        0.00188642, -0.01632089, -0.01014051, -0.00193792,  0.00032405,
        0.01073627, -0.00165575, -0.00271835,  0.0012707 , -0.00215731,
       -0.00302707, -0.00202493, -0.00236004,  0.00704544,  0.0073725 ])]"
88,1668791493.382869,42,43,47,48,1,0.012772481873938913,0.05,0.25544963747877825,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00198282,  0.01780369,  0.00088059,  0.01735961,  0.01642657,
        0.0333738 ,  0.01853701,  0.01886596,  0.01138029,  0.00448269,
        0.00490272,  0.01117882,  0.01047005,  0.03128518,  0.02304932,
        0.01942867,  0.01274022,  0.01343553,  0.00361879,  0.00632016,
        0.00765772, -0.00356347, -0.00610497,  0.0044185 ,  0.01197287,
        0.00341929, -0.00899273, -0.01683116, -0.00085761,  0.00973182,
       -0.01127768,  0.00770559, -0.0082551 , -0.00465502, -0.00442393,
       -0.02209516, -0.00295012,  0.00775474,  0.01057126,  0.00030752])]"
89,1668791493.386378,41,42,47,48,1,0.005127441812116822,0.05,0.10254883624233643,20,[-3.],[0.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00334546,  0.01751665,  0.02047368,  0.01776592,  0.0132346 ,
        0.01605114,  0.00107292,  0.0047958 , -0.00104558,  0.00538187,
        0.00795666,  0.01069462,  0.00972495,  0.01260305,  0.00247412,
       -0.00549208,  0.01409717, -0.00047416,  0.01184656,  0.00256956,
        0.0072765 ,  0.00406123, -0.00930545, -0.00250985, -0.00379927,
        0.0021296 , -0.00170749,  0.00594134,  0.00242021,  0.0150942 ,
       -0.00528684,  0.00083006,  0.01348833,  0.00388097,  0.0009104 ,
       -0.00263669, -0.0045021 ,  0.0018619 ,  0.00703195, -0.01081951])]"
90,1668791493.38973,49,50,51,52,1,0.17036659117159217,0.05,3.4073318234318433,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00680844,  0.17148481,  0.17413726,  0.17037528,  0.18195728,
        0.16259986,  0.16404625,  0.17755217,  0.17588337,  0.18683133,
        0.16890939,  0.18419353,  0.18574374,  0.1820796 ,  0.1698686 ,
        0.17710978,  0.19300496,  0.18035158,  0.16935502,  0.19669489,
        0.21037574,  0.04754065,  0.02591412,  0.04768762,  0.03540143,
        0.03489301,  0.03501843,  0.03271989,  0.02487632,  0.02079298,
        0.04311467,  0.02264693,  0.02560544,  0.02361904,  0.01842059,
        0.02267049,  0.02396732,  0.03201567,  0.00067689,  0.0057093 ])]"
91,1668791493.391777,50,51,52,53,1,0.1837701778854529,0.05,3.6754035577090582,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00274917,  0.18250677,  0.19668242,  0.20374863,  0.18862057,
        0.19395913,  0.1895211 ,  0.19480785,  0.1941187 ,  0.19756001,
        0.18877669,  0.19202995,  0.18987413,  0.19313749,  0.19304467,
        0.201215  ,  0.20956955,  0.21144557,  0.19244353,  0.20527649,
        0.21146019,  0.04095333,  0.0357817 ,  0.05130177,  0.04530923,
        0.03491378,  0.02931696,  0.04101532,  0.04664951,  0.02350522,
        0.0276567 ,  0.02425082,  0.02134847,  0.0278996 ,  0.02326227,
        0.02429777,  0.04401105,  0.01695153,  0.02490729,  0.01498476])]"
92,1668791493.3936472,51,52,53,54,1,0.16523351912575365,0.05,3.3046703825150727,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00205979,  0.17378959,  0.17066119,  0.17030549,  0.19268117,
        0.16625292,  0.17366828,  0.17803843,  0.19005417,  0.17683599,
        0.16129909,  0.18306237,  0.16740629,  0.18241726,  0.17874681,
        0.19921602,  0.17862347,  0.19646501,  0.18161021,  0.17771367,
        0.21078766,  0.04842514,  0.03476557,  0.02458473,  0.03413181,
        0.03210759,  0.02728021,  0.01694813,  0.02129652,  0.0196137 ,
        0.04425041,  0.02834818,  0.02446192,  0.02078636,  0.02461505,
        0.02655389,  0.01980475,  0.01632024,  0.01207195,  0.00971202])]"
